ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
3184,7902,cl fx reduc-radius/ulna,"closed reduction of fracture without internal fixation, radius and ulna"
3185,8071,shoulder synovectomy,"synovectomy, shoulder"
3186,8072,elbow synovectomy,"synovectomy, elbow"
3187,8073,wrist synovectomy,"synovectomy, wrist"
3188,8074,hand synovectomy,"synovectomy, hand and finger"
3189,8075,hip synovectomy,"synovectomy, hip"
3190,8076,knee synovectomy,"synovectomy, knee"
3191,8077,ankle synovectomy,"synovectomy, ankle"
3192,8078,foot synovectomy,"synovectomy, foot and toe"
3193,8079,synovectomy-site nec,"synovectomy, other specified sites"
3194,8080,destruct joint les nos,"other local excision or destruction of lesion of joint, unspecified site"
3195,8081,destruc-shoulder les nec,"other local excision or destruction of lesion of joint, shoulder"
3196,8082,destruc-elbow lesion nec,"other local excision or destruction of lesion of joint, elbow"
3197,8083,destruc-wrist lesion nec,"other local excision or destruction of lesion of joint, wrist"
3198,9964,carotid sinus stiumlat,carotid sinus stimulation
3199,9301,functional pt evaluation,functional evaluation
3200,9302,orthotic evaluation,orthotic evaluation
3201,9303,prosthetic evaluation,prosthetic evaluation
3202,9304,manual muscle funct test,manual testing of muscle function
3203,9305,range of motion testing,range of motion testing
3204,9306,limb length measurement,measurement of limb length
3205,9307,body measurement,body measurement
3206,9308,electromyography,electromyography
3207,9309,other dx pt procedure,other diagnostic physical therapy procedure
3208,9311,assisting exercise,assisting exercise
3209,9312,activ musculosk exer nec,other active musculoskeletal exercise
3210,9313,resistive exercise,resistive exercise
3211,9314,joint movement training,training in joint movements
3212,9315,mobilization of spine,mobilization of spine
3213,9316,other joint mobilization,mobilization of other joints
3214,9317,pass musculosk exer nec,other passive musculoskeletal exercise
3215,9318,pt breathing exercise,breathing exercise
3216,9319,pt exercise nec,"exercise, not elsewhere classified"
3217,9321,manual & mechan traction,manual and mechanical traction
3218,9322,ambulat & gait training,ambulation and gait training
3219,9323,orthotic device fitting,fitting of orthotic device
3220,9324,prosthet/orthot training,training in use of prosthetic or orthotic device
3221,9325,forced limb extension,forced extension of limb
3222,9326,manual rupt joint adhes,manual rupture of joint adhesions
3223,9327,musc or tend stretching,stretching of muscle or tendon
3224,9328,stretching of fascia,stretching of fascia
3225,9329,forcib correct defor nec,other forcible correction of musculoskeletal deformity
3226,9331,assisted pool exercise,assisted exercise in pool
3227,9332,whirlpool treatment,whirlpool treatment
3228,9333,other hydrotherapy,other hydrotherapy
3229,9334,diathermy,diathermy
3230,9335,other heat therapy,other heat therapy
3231,9336,cardiac retraining,cardiac retraining
3232,9337,prenatal training,prenatal training
3233,9338,combined pt nos,combined physical therapy without mention of the components
3234,9339,physical therapy nec,other physical therapy
3235,9341,spine tract w skull dev,spinal traction using skull device
3236,9342,other spinal traction,other spinal traction
3237,9343,intermitt skel traction,intermittent skeletal traction
3238,9344,other skeletal traction,other skeletal traction
3239,9345,thomas' splint traction,thomas' splint traction
3240,9346,limb skin traction nec,other skin traction of limbs
3241,9351,plaster jacket applicat,application of plaster jacket
3242,9352,neck support application,application of neck support
3243,9353,other cast application,application of other cast
3244,9354,application of splint,application of splint
3245,9355,dental wiring,dental wiring
3246,9356,pressure dressing applic,application of pressure dressing
3247,9357,dressing of wound nec,application of other wound dressing
3248,9358,pressure trouser applica,application of pressure trousers
3249,9359,immobiliz/wound attn nec,"other immobilization, pressure, and attention to wound"
3250,9361,omt for gen'l mobilizat,osteopathic manipulative treatment for general mobilization
3251,9362,"omt with hi-vel,lo-ampli","osteopathic manipulative treatment using high-velocity, low-amplitude forces"
3252,9363,"omt with lo-vel,hi-ampli","osteopathic manipulative treatment using low- velocity, high-amplitude forces"
3253,9364,"omt with isoton,isometri","osteopathic manipulative treatment using isotonic, isometric forces"
3254,9365,omt with indirect forces,osteopathic manipulative treatment using indirect forces
3255,9366,omt to move tissue fluid,osteopathic manipulative treatment to move tissue fluids
3256,9367,osteopath manipulat nec,other specified osteopathic manipulative treatment
3257,9371,dyslexia training,dyslexia training
3258,9372,dysphasia training,dysphasia training
3259,9373,esophag speech training,esophageal speech training
3260,9374,speech defect training,speech defect training
3261,9375,other speech therapy,other speech training and therapy
3262,9376,training in lead dog use,training in use of lead dog for the blind
3263,9377,braille or moon training,training in braille or moon
3264,9969,cardiac rhythm conv nec,other conversion of cardiac rhythm
3265,9971,therapeu plasmapheresis,therapeutic plasmapheresis
3266,9972,therapeutc leukopheresis,therapeutic leukopheresis
3267,9973,therapeu erythropheresis,therapeutic erythrocytapheresis
3268,9974,therapeu plateltpheresis,therapeutic plateletpheresis
3269,9975,adm neuroprotective agnt,administration of neuroprotective agent
3270,9976,extracorp immunoabsorpt,extracorporeal immunoadsorption
3271,9977,app adhesion barrier sub,application or administration of an adhesion barrier substance
3272,9978,aquapheresis,aquapheresis
3273,9979,other therapeu apheresis,other therapeutic apheresis
3274,9981,hypothermia,hypothermia (central) (local)
3275,9982,ultraviolet light therap,ultraviolet light therapy
3276,9983,other phototherapy,other phototherapy
3277,9984,isolation,isolation
3278,9985,hyperthermia ca therapy,hyperthermia for treatment of cancer
3279,9986,non-invasive bone stimul,non-invasive placement of bone growth stimulator
3280,9988,therapeutc photopheresis,therapeutic photopheresis
3281,9991,anesthesia acupuncture,acupuncture for anesthesia
3282,6651,remove both fallop tubes,removal of both fallopian tubes at same operative episode
3283,6652,remove solitary fal tube,removal of remaining fallopian tube
3284,6661,destroy fallop tube les,excision or destruction of lesion of fallopian tube
3285,6662,remov tube & ectop preg,salpingectomy with removal of tubal pregnancy
3286,6663,bilat part salpingec nos,"bilateral partial salpingectomy, not otherwise specified"
3287,6669,partial salpingectom nec,other partial salpingectomy
3288,9378,rehab for the blind nec,other rehabilitation for the blind
3289,9381,recreational therapy,recreation therapy
3290,9382,educational therapy,educational therapy
3291,9383,occupational therapy,occupational therapy
3292,9384,music therapy,music therapy
3293,9385,vocational rehabilitat,vocational rehabilitation
3294,9389,rehabilitation nec,"rehabilitation, not elsewhere classified"
3295,9390,non-invasive mech vent,non-invasive mechanical ventilation
3296,9391,ippb,intermittent positive pressure breathing [ippb]
3297,9393,nonmechan resuscitation,nonmechanical methods of resuscitation
3298,9394,nebulizer therapy,respiratory medication administered by nebulizer
3299,9395,hyperbaric oxygenation,hyperbaric oxygenation
3300,9396,oxygen enrichment nec,other oxygen enrichment
3301,9397,decompression chamber,decompression chamber
3302,9398,atmos press/compos contr,other control of atmospheric pressure and composition
3303,9399,other resp procedures,other respiratory procedures
3304,9401,intelligence test admin,administration of intelligence test
3305,9402,psychologic test adminis,administration of psychologic test
3306,9403,character analysis,character analysis
3307,9408,psychol eval & test nec,other psychologic evaluation and testing
3308,9409,psychol mental stat nos,"psychologic mental status determination, not otherwise specified"
3309,9411,psychiat mental determin,psychiatric mental status determination
3310,9412,routine psychiat visit,"routine psychiatric visit, not otherwise specified"
3311,9413,psychia commitment eval,psychiatric commitment evaluation
3312,9992,other acupuncture,other acupuncture
3313,9993,rectal massage,rectal massage (for levator spasm)
3314,9994,prostatic massage,prostatic massage
3315,9995,stretching of foreskin,stretching of foreskin
3316,9996,sperm collection,collection of sperm for artificial insemination
3317,9997,denture fitting,fitting of denture
3318,9998,milk extraction,extraction of milk from lactating breast
3319,9999,miscellaneous proc nec,other miscellaneous procedures
3320,8621,excision of pilonid cyst,excision of pilonidal cyst or sinus
3321,8622,exc wound debridement,"excisional debridement of wound, infection, or burn"
3322,8623,nail removal,"removal of nail, nail bed, or nail fold"
3323,8624,skin chemosurgery,chemosurgery of skin
3324,8625,dermabrasion,dermabrasion
3325,8626,ligation dermal appendag,ligation of dermal appendage
3326,8627,debridement of nail,"debridement of nail, nail bed, or nail fold"
3327,8628,nonexcis debridement wnd,"nonexcisional debridement of wound, infection or burn"
3328,9419,psychia interv/eval nec,other psychiatric interview and evaluation
3329,9421,narcoanalysis,narcoanalysis
3330,9422,lithium therapy,lithium therapy
3331,9423,neuroleptic therapy,neuroleptic therapy
3332,9424,chemical shock therapy,chemical shock therapy
3333,8651,replantation of scalp,replantation of scalp
3334,8659,skin closure nec,closure of skin and subcutaneous tissue of other sites
3335,8660,free skin graft nos,"free skin graft, not otherwise specified"
3336,8661,full-thick hand skin grf,full-thickness skin graft to hand
3337,8662,hand skin graft nec,other skin graft to hand
3338,8663,full-thick skin grft nec,full-thickness skin graft to other sites
3339,8664,hair transplant,hair transplant
3340,8665,heterograft to skin,heterograft to skin
3341,8666,homograft to skin,homograft to skin
3342,8667,dermal regener graft,dermal regenerative graft
3343,8669,free skin graft nec,other skin graft to other sites
3344,8670,pedicle graft/flap nos,"pedicle or flap graft, not otherwise specified"
3345,8671,cut & prep pedicle graft,cutting and preparation of pedicle grafts or flaps
3346,8672,pedicle graft advancemen,advancement of pedicle graft
3347,8673,attach pedicle to hand,attachment of pedicle or flap graft to hand
3348,8674,attach pedicle graft nec,attachment of pedicle or flap graft to other sites
3349,8675,revision of pedicle grft,revision of pedicle or flap graft
3350,8681,repair facial weakness,repair for facial weakness
3351,9425,psychiat drug therap nec,other psychiatric drug therapy
3352,9426,subconvulsive est,subconvulsive electroshock therapy
3353,9427,electroshock therapy nec,other electroshock therapy
3354,9429,psychiatr somatother nec,other psychiatric somatotherapy
3355,9431,psychoanalysis,psychoanalysis
3356,9432,hypnotherapy,hypnotherapy
3357,9433,behavior therapy,behavior therapy
3358,9434,ind therap psychsex dysf,individual therapy for psychosexual dysfunction
3359,9435,crisis intervention,crisis intervention
3360,8682,facial rhytidectomy,facial rhytidectomy
3361,8683,size reduct plastic op,size reduction plastic operation
3362,8684,relaxation of scar,relaxation of scar or web contracture of skin
3363,8685,syndactyly correction,correction of syndactyly
3364,8686,onychoplasty,onychoplasty
3365,8687,fat grft skin/subq tiss,fat graft of skin and subcutaneous tissue
3366,8689,skin repair & plasty nec,other repair and reconstruction of skin and subcutaneous tissue
3367,8690,ext fat for grft/banking,extraction of fat for graft or banking
3368,8691,skin excision for graft,excision of skin for graft
3369,8692,epilation of skin,electrolysis and other epilation of skin
3370,8693,insert tissue expander,insertion of tissue expander
3371,8694,ins/repl single pul gen,"insertion or replacement of single array neurostimulator pulse generator, not specified as rechargeable"
3372,8695,ins/re pls gn no rechrg,"insertion or replacement of multiple array neurostimulator pulse generator, not specified as rechargeable"
3373,8696,insert/repl oth neurost,insertion or replacement of other neurostimulator pulse generator
3374,8697,"ins/rep 1 pul gen,rechrg",insertion or replacement of single array rechargeable neurostimulator pulse generator
3375,8698,"ins/rep mul pul gn,rechg",insertion or replacement of multiple array (two or more) rechargeable neurostimulator pulse generator
3376,8699,skin & subq op nec,other operations on skin and subcutaneous tissue
3377,8701,pneumoencephalogram,pneumoencephalogram
3378,8702,brain/skull contrst xray,other contrast radiogram of brain and skull
3379,8703,c.a.t. scan of head,computerized axial tomography of head
3380,8704,head tomography nec,other tomography of head
3381,8705,contrast dacryocystogram,contrast dacryocystogram
3382,8706,nasophary contrast x-ray,contrast radiogram of nasopharynx
3383,8707,contrast laryngogram,contrast laryngogram
3384,8708,cervical lymphangiogram,cervical lymphangiogram
3385,8709,head soft tiss x-ray nec,"other soft tissue x-ray of face, head, and neck"
3386,8711,full-mouth x-ray,full-mouth x-ray of teeth
3387,8712,dental x-ray nec,other dental x-ray
3388,8713,tm contrast arthrogram,temporomandibular contrast arthrogram
3389,8714,contrast x-ray of orbit,contrast radiogram of orbit
3390,8715,contrast x-ray of sinus,contrast radiogram of sinus
3391,8716,facial bone x-ray nec,other x-ray of facial bones
3392,8717,skull x-ray nec,other x-ray of skull
3393,8721,contrast myelogram,contrast myelogram
3394,8722,cervical spine x-ray nec,other x-ray of cervical spine
3395,8723,thoracic spine x-ray nec,other x-ray of thoracic spine
3396,8724,lumbosac spine x-ray nec,other x-ray of lumbosacral spine
3397,8729,spinal x-ray nec,other x-ray of spine
3398,8731,endotracheal bronchogram,endotracheal bronchogram
3399,8732,contrast bronchogram nec,other contrast bronchogram
3400,9436,play psychotherapy,play psychotherapy
3401,9437,explor verbal psychother,exploratory verbal psychotherapy
3402,9438,suppor verbal psychother,supportive verbal psychotherapy
3403,9439,individ psychotherap nec,other individual psychotherapy
3404,9441,grp therap psychsex dysf,group therapy for psychosexual dysfunction
3405,9442,family therapy,family therapy
3406,9443,psychodrama,psychodrama
3407,9444,other group therapy,other group therapy
3408,9445,drug addict counselling,drug addiction counseling
3409,8733,mediastinal pneumogram,mediastinal pneumogram
3410,8734,intrathor lymphangiogram,intrathoracic lymphangiogram
3411,8735,contr mammary ductogram,contrast radiogram of mammary ducts
3412,8736,breast xerography,xerography of breast
3413,8737,mammography nec,other mammography
3414,8738,chest wall sinogram,sinogram of chest wall
3415,8739,thorax sft tiss xray nec,other soft tissue x-ray of chest wall
3416,8741,c.a.t. scan of thorax,computerized axial tomography of thorax
3417,8742,thoracic tomography nec,other tomography of thorax
3418,8743,rib/sternum/clavic x-ray,"x-ray of ribs, sternum, and clavicle"
3419,8744,routine chest x-ray,"routine chest x-ray, so described"
3420,8749,chest x-ray nec,other chest x-ray
3421,8751,perc hepat cholangiogram,percutaneous hepatic cholangiogram
3422,8752,intraven cholangiogram,intravenous cholangiogram
3423,8753,intraoper cholangiogram,intraoperative cholangiogram
3424,8754,cholangiogram nec,other cholangiogram
3425,8759,biliary tract x-ray nec,other biliary tract x-ray
3426,8761,barium swallow,barium swallow
3427,8762,upper gi series,upper gi series
3428,8763,small bowel series,small bowel series
3429,8764,lower gi series,lower gi series
3430,8765,intestinal x-ray nec,other x-ray of intestine
3431,8766,contrast pancreatogram,contrast pancreatogram
3432,8769,digestive tract xray nec,other digestive tract x-ray
3433,8771,c.a.t. scan of kidney,computerized axial tomography of kidney
3434,8772,nephrotomogram nec,other nephrotomogram
3435,9446,alcoholism counselling,alcoholism counseling
3436,9449,other counselling,other counseling
3437,9451,referral for psychother,referral for psychotherapy
3438,9452,referral psych aftercare,referral for psychiatric aftercare
3439,9453,referral alcohol rehab,referral for alcoholism rehabilitation
3440,9454,referral for drug rehab,referral for drug addiction rehabilitation
3441,9455,referral vocation rehab,referral for vocational rehabilitation
3442,9459,referral psych rehab nec,referral for other psychologic rehabilitation
3443,9012,culture-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, culture"
3444,9013,c & s-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, culture and sensitivity"
3445,9014,parasitology-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, parasitology"
3446,9015,toxicology-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, toxicology"
3447,9016,cell block/pap-endocrine,"microscopic examination of specimen from endocrine gland, not elsewhere classified, cell block and papanicolaou smear"
3448,9019,micro exam-endocrine nec,"microscopic examination of specimen from endocrine gland, not elsewhere classified, other microscopic examination"
3449,9021,bact smear-eye,"microscopic examination of specimen from eye, bacterial smear"
3450,9022,culture-eye,"microscopic examination of specimen from eye, culture"
3451,9601,insert nasopharyn airway,insertion of nasopharyngeal airway
3452,9602,insert oropharyn airway,insertion of oropharyngeal airway
3453,9603,insert esoph obtu airway,insertion of esophageal obturator airway
3454,9604,insert endotracheal tube,insertion of endotracheal tube
3455,9605,resp tract intubat nec,other intubation of respiratory tract
3456,9606,insert sengstaken tube,insertion of sengstaken tube
3457,9607,insert gastric tube nec,insertion of other (naso-)gastric tube
3458,9608,insert intestinal tube,insertion of (naso-)intestinal tube
3459,9609,insert rectal tube,insertion of rectal tube
3460,9611,pack ext auditory canal,packing of external auditory canal
3461,9614,vaginal packing,vaginal packing
3462,9615,vaginal mold insertion,insertion of vaginal mold
3463,9616,other vaginal dilation,other vaginal dilation
3464,9617,vag diaphragm insertion,insertion of vaginal diaphragm
3465,9618,oth vagin pessary insert,insertion of other vaginal pessary
3466,9619,rectal packing,rectal packing
3467,9621,dilat frontonasal duct,dilation of frontonasal duct
3468,9622,dilation of rectum,dilation of rectum
3469,9623,dilation anal sphincter,dilation of anal sphincter
3470,9624,dilat enterostomy stoma,dilation and manipulation of enterostomy stoma
3471,9625,therapeut distent bladd,therapeutic distention of bladder
3472,9626,manual reduc rect prolap,manual reduction of rectal prolapse
3473,9627,manual reduction hernia,manual reduction of hernia
3474,9628,manl reduct stoma prolap,manual reduction of enterostomy prolapse
3475,9629,reduct intuss ali tract,reduction of intussusception of alimentary tract
3476,9631,gastric cooling,gastric cooling
3477,9632,gastric freezing,gastric freezing
3478,9633,gastric lavage,gastric lavage
3479,9634,gastric tube irrigat nec,other irrigation of (naso-)gastric tube
3480,9635,gastric gavage,gastric gavage
3481,9636,gi ostomy irrigation,irrigation of gastrostomy or enterostomy
3482,9637,proctoclysis,proctoclysis
3483,9638,impacted feces removal,removal of impacted feces
3484,9639,other transanal enema,other transanal enema
3485,9641,biliary tube irrigation,irrigation of cholecystostomy and other biliary tube
3486,9642,pancreatic tube irrigat,irrigation of pancreatic tube
3487,9643,gi tract instillat nec,"digestive tract instillation, except gastric gavage"
3488,9644,vaginal douche,vaginal douche
3489,9645,nephrost/pyelost irrigat,irrigation of nephrostomy and pyelostomy
3490,9646,urterost/urete cth irrig,irrigation of ureterostomy and ureteral catheter
3491,9647,cystostomy irrigation,irrigation of cystostomy
3492,9648,indwell cath irrig nec,irrigation of other indwelling urinary catheter
3493,9023,c & s-eye,"microscopic examination of specimen from eye, culture and sensitivity"
3494,9024,parasitology-eye,"microscopic examination of specimen from eye, parasitology"
3495,9025,toxicology-eye,"microscopic examination of specimen from eye, toxicology"
3496,9026,cell block/pap-eye,"microscopic examination of specimen from eye, cell block and papanicolaou smear"
3497,9029,micro exam-eye nec,"microscopic examination of specimen from eye, other microscopic examination"
3498,9031,bact smear-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, bacterial smear"
3499,9032,culture-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, culture"
3500,9033,c & s-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, culture and sensitivity"
3501,9034,parasitology-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, parasitology"
3502,9035,toxicology-ent/larynx,"microscopic examination of specimen from ear, nose, throat, and larynx, toxicology"
3503,9036,cell block/pap-ent/laryn,"microscopic examination of specimen from ear, nose, throat, and larynx, cell block and papanicolaou smear"
3504,9039,micro exam-ent/laryn nec,"microscopic examination of specimen from ear, nose, throat, and larynx, other microscopic examination"
3505,9041,bact smear-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, bacterial smear"
3506,9042,culture-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture"
3507,9043,c & s-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, culture and sensitivity"
3508,9044,parasitology-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, parasitology"
3509,9045,toxicology-lower resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, toxicology"
3510,9046,cell block/pap-lowr resp,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, cell block and papanicolaou smear"
3511,9049,micro exam-lowr resp nec,"microscopic examination of specimen from trachea, bronchus, pleura, lung, and other thoracic specimen, and of sputum, other microscopic examination"
3512,9051,bact smear-blood,"microscopic examination of blood, bacterial smear"
3513,9649,other gu instillation,other genitourinary instillation
3514,9651,irrigation of eye,irrigation of eye
3515,9652,irrigation of ear,irrigation of ear
3516,9653,irrigation of nasal pass,irrigation of nasal passages
3517,9654,dental scaling & debride,"dental scaling, polishing, and debridement"
3518,9655,tracheostomy toilette,tracheostomy toilette
3519,9656,bronch/trach lavage nec,other lavage of bronchus and trachea
3520,9657,vascular cath irrigation,irrigation of vascular catheter
3521,9658,wound catheter irrigat,irrigation of wound catheter
3522,9659,wound irrigation nec,other irrigation of wound
3523,966,entral infus nutrit sub,enteral infusion of concentrated nutritional substances
3524,9670,con inv mec ven-unsp dur,continuous invasive mechanical ventilation of unspecified duration
3525,9671,cont inv mec ven <96 hrs,continuous invasive mechanical ventilation for less than 96 consecutive hours
3526,9672,cont inv mec ven 96+ hrs,continuous invasive mechanical ventilation for 96 consecutive hours or more
3527,9701,replace gast/esoph tube,replacement of (naso-)gastric or esophagostomy tube
3528,9702,replace gastrostomy tube,replacement of gastrostomy tube
3529,9703,replace small bowel tube,replacement of tube or enterostomy device of small intestine
3530,9704,replace large bowel tube,replacement of tube or enterostomy device of large intestine
3531,9705,repl stent in bile duct,replacement of stent (tube) in biliary or pancreatic duct
3532,9711,replace upper limb cast,replacement of cast on upper limb
3533,9052,culture-blood,"microscopic examination of blood, culture"
3534,9053,c & s-blood,"microscopic examination of blood, culture and sensitivity"
3535,9054,parasitology-blood,"microscopic examination of blood, parasitology"
3536,9055,toxicology-blood,"microscopic examination of blood, toxicology"
3537,9056,cell block/pap-blood,"microscopic examination of blood, cell block and papanicolaou smear"
3538,9059,micro exam-blood nec,"microscopic examination of blood, other microscopic examination"
3539,9061,bact smear-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, bacterial smear"
3540,9062,culture-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, culture"
3541,9063,c & s-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, culture and sensitivity"
3542,9064,parasitol-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, parasitology"
3543,9065,toxicology-spleen/marrow,"microscopic examination of specimen from spleen and of bone marrow, toxicology"
3544,9066,cell blk/pap-spleen/marr,"microscopic examination of specimen from spleen and of bone marrow, cell block and papanicolaou smear"
3545,9069,micro exam-spln/marr nec,"microscopic examination of specimen from spleen and of bone marrow, other microscopic examination"
3546,9071,bact smear-lymph system,"microscopic examination of specimen from lymph node and of lymph, bacterial smear"
3547,9072,culture-lymph system,"microscopic examination of specimen from lymph node and of lymph, culture"
3548,9073,c & s-lymph system,"microscopic examination of specimen from lymph node and of lymph, culture and sensitivity"
3549,9074,parasitology-lymph sys,"microscopic examination of specimen from lymph node and of lymph, parasitology"
3550,9075,toxicology-lymph system,"microscopic examination of specimen from lymph node and of lymph, toxicology"
3551,9076,cell blk/pap-lymph sys,"microscopic examination of specimen from lymph node and of lymph, cell block and papanicolaou smear"
3552,9079,micro exam-lymph sys nec,"microscopic examination of specimen from lymph node and of lymph, other microscopic examination"
3553,9081,bact smear-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, bacterial smear"
3554,9082,culture-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture"
3555,9083,c & s-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, culture and sensitivity"
3556,9084,parasitology-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, parasitology"
3557,9085,toxicology-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, toxicology"
3558,9086,cell blk/pap-upper gi,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, cell block and papanicolaou smear"
3559,9089,micro exam-upper gi nec,"microscopic examination of specimen from upper gastrointestinal tract and of vomitus, other microscopic examination"
3560,9091,bact smear-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, bacterial smear"
3561,9092,culture-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, culture"
3562,9712,replace lower limb cast,replacement of cast on lower limb
3563,9713,replace cast nec,replacement of other cast
3564,9714,replac m/s immob dev nec,replacement of other device for musculoskeletal immobilization
3565,9715,replace wound catheter,replacement of wound catheter
3566,9716,replace wound pack/drain,replacement of wound packing or drain
3567,9721,replace nasal packing,replacement of nasal packing
3568,9722,replace dental packing,replacement of dental packing
3569,9723,replace trach tube,replacement of tracheostomy tube
3570,9724,replace vag diaphragm,replacement and refitting of vaginal diaphragm
3571,9725,replace vaginal pessary,replacement of other vaginal pessary
3572,9726,replace vag/vulv packing,replacement of vaginal or vulvar packing or drain
3573,9729,non-op replacement nec,other nonoperative replacements
3574,9731,remove eye prosthesis,removal of eye prosthesis
3575,9732,remove nasal packing,removal of nasal packing
3576,9733,remove dental wiring,removal of dental wiring
3577,9734,remove dental packing,removal of dental packing
3578,9735,remove dental prosthesis,removal of dental prosthesis
3579,9736,remove ext mand fix dev,removal of other external mandibular fixation device
3580,9737,remove tracheostomy tube,removal of tracheostomy tube
3581,9738,remove head/neck sutures,removal of sutures from head and neck
3582,9739,remove head/neck dev nec,removal of other therapeutic device from head and neck
3583,9741,remov thoracotomy tube,removal of thoracotomy tube or pleural cavity drain
3584,9742,remov mediastinal drain,removal of mediastinal drain
3585,9743,remov thorax sutures,removal of sutures from thorax
3586,9744,nonop remov hrt asst sys,nonoperative removal of heart assist system
3587,9749,remov thor ther dev nec,removal of other device from thorax
3588,9751,remov gastrostomy tube,removal of gastrostomy tube
3589,9752,remov small bowel tube,removal of tube from small intestine
3590,9753,remov large bowel tube,removal of tube from large intestine or appendix
3591,9754,remov cholecystost tube,removal of cholecystostomy tube
3592,9755,remov biliary/liver tube,"removal of t-tube, other bile duct tube, or liver tube"
3593,9756,remov pancreatic tube,removal of pancreatic tube or drain
3594,9759,remov other gi device,removal of other device from digestive system
3595,9761,remov pyelos/nephros tub,removal of pyelostomy and nephrostomy tube
3596,9762,remov ureteral drain,removal of ureterostomy tube and ureteral catheter
3597,9763,remov cystostomy tube,removal of cystostomy tube
3598,9764,remov urin drainage nec,removal of other urinary drainage device
3599,9093,c & s-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, culture and sensitivity"
3600,9094,parasitology-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, parasitology"
3601,9095,toxicology-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, toxicology"
3602,9096,cell blk/pap-lower gi,"microscopic examination of specimen from lower gastrointestinal tract and of stool, cell block and papanicolaou smear"
3603,9099,micro exam-lower gi nec,"microscopic examination of specimen from lower gastrointestinal tract and of stool, other microscopic examination"
3604,9101,bact smear-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, bacterial smear"
3605,9102,culture-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, culture"
3606,9103,c & s-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, culture and sensitivity"
3607,9104,parasitology-bili/pancr,"microscopic examination of specimen from liver, biliary tract, and pancreas, parasitology"
3608,9105,toxicology-bili/pancreas,"microscopic examination of specimen from liver, biliary tract, and pancreas, toxicology"
3609,9106,cell blk/pap-bili/pancre,"microscopic examination of specimen from liver, biliary tract, and pancreas, cell block and papanicolaou smear"
3610,9109,micro exam-bili/panc nec,"microscopic examination of specimen from liver, biliary tract, and pancreas, other microscopic examination"
3611,9111,bact smear-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, bacterial smear"
3612,9112,culture-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, culture"
3613,9113,c & s-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, culture and sensitivity"
3614,9114,parasitology-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, parasitology"
3615,9115,toxicology-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, toxicology"
3616,9116,cell blk/pap-peritoneum,"microscopic examination of peritoneal and retroperitoneal specimen, cell block and papanicolaou smear"
3617,9119,micro exam-periton nec,"microscopic examination of peritoneal and retroperitoneal specimen, other microscopic examination"
3618,9121,bact smear-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, bacterial smear"
3619,9122,culture-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture"
3620,9123,c & s-upper urinary,"microscopic examination of specimen from kidney, ureter, perirenal and periureteral tissue, culture and sensitivity"
