ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
14131,86401,liver hematoma/contusion,"injury to liver without mention of open wound into cavity, hematoma and contusion"
14132,86402,"liver laceration, minor","injury to liver without mention of open wound into cavity, laceration, minor"
14133,86403,"liver laceration, mod","injury to liver without mention of open wound into cavity, laceration, moderate"
14134,86404,"liver laceration, major","injury to liver without mention of open wound into cavity, laceration, major"
14135,86405,liver lacerat unspcf cls,"injury to liver without mention of open wound into cavity laceration, unspecified"
14136,86409,liver injury nec-closed,other injury to liver without mention of open wound into cavity
14137,86410,liver injury nos-open,"injury to liver with open wound into cavity, unspecified injury"
14138,94140,deep 3 deg burn head nos,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, face and head, unspecified site"
14139,94141,deep 3rd deg burn ear,"deep necrosis of underlying tissues [deep third degree]) without mention of loss of a body part, ear [any part]"
14140,94142,deep 3rd deg burn eye,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of eye (with other parts of face, head, and neck)"
14141,94143,deep 3rd deg burn lip,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of lip(s)"
14142,94144,deep 3rd deg burn chin,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of chin"
14143,94145,deep 3rd deg burn nose,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of nose (septum)"
14144,94146,deep 3rd deg burn scalp,deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part of scalp [any part]
14145,94147,deep 3rd burn face nec,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of forehead and cheek"
14146,94148,deep 3rd deg burn neck,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of neck"
14147,94149,deep 3 deg brn head-mult,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of multiple sites [except with eye] of face, head, and neck"
14148,94150,3rd burn w loss-head nos,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of face and head, unspecified site"
14149,94151,3rd deg burn w loss-ear,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of ear [any part]"
14150,94152,3rd deg burn w loss-eye,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of eye (with other parts of face, head, and neck)"
14151,94153,3rd deg burn w loss-lip,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of lip(s)"
14152,94154,3rd deg burn w loss-chin,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of chin"
14153,94155,3rd deg burn w loss-nose,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of nose (septum)"
14154,94156,3rd deg brn w loss-scalp,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of scalp [any part]"
14155,94157,3rd burn w loss-face nec,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of forehead and cheek"
14156,94158,3rd deg burn w loss-neck,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of neck"
14157,94159,3rd brn w loss-head mult,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of multiple sites [except with eye] of face, head, and neck"
14158,94200,burn nos trunk-unspec,"burn of unspecified degree of trunk, unspecified site"
14159,94201,burn nos breast,burn of unspecified degree of breast
14160,94202,burn nos chest wall,"burn of unspecified degree of chest wall, excluding breast and nipple"
14161,94203,burn nos abdominal wall,burn of unspecified degree of abdominal wall
14162,94204,burn nos back,burn of unspecified degree of back [any part]
14163,94205,burn nos genitalia,burn of unspecified degree of genitalia
14164,94209,burn nos trunk nec,burn of unspecified degree of other and multiple sites of trunk
14165,94210,1st deg burn trunk nos,"erythema [first degree] of trunk, unspecified site"
14166,94211,1st deg burn breast,erythema [first degree] of breast
14167,94212,1st deg burn chest wall,"erythema [first degree] of chest wall, excluding breast and nipple"
14168,94213,1st deg burn abdomn wall,erythema [first degree] of abdominal wall
14169,94214,1st deg burn back,erythema [first degree] of back [any part]
14170,94215,1st deg burn genitalia,erythema [first degree] of genitalia
14171,94219,1st deg burn trunk nec,erythema [first degree] of other and multiple sites of trunk
14172,94220,2nd deg burn trunk nos,"blisters, epidermal loss [second degree] of trunk, unspecified site"
14173,94221,2nd deg burn breast,"blisters, epidermal loss [second degree] of breast"
14174,94222,2nd deg burn chest wall,"blisters, epidermal loss [second degree] of chest wall, excluding breast and nipple"
14175,94223,2nd deg burn abdomn wall,"blisters, epidermal loss [second degree] of abdominal wall"
14176,94224,2nd deg burn back,"blisters, epidermal loss [second degree] of back [any part]"
14177,94225,2nd deg burn genitalia,"blisters, epidermal loss [second degree] of genitalia"
14178,94229,2nd deg burn trunk nec,"blisters, epidermal loss [second degree] of other and multiple sites of trunk"
14179,78904,abdmnal pain lt lwr quad,"abdominal pain, left lower quadrant"
14180,78905,abdmnal pain periumbilic,"abdominal pain, periumbilic"
14181,78906,abdmnal pain epigastric,"abdominal pain, epigastric"
14182,78907,abdmnal pain generalized,"abdominal pain, generalized"
14183,v7102,obsv-adolesc antisoc beh,observation for childhood or adolescent antisocial behavior
14184,v7109,observ-mental cond nec,observation for other suspected mental condition
14185,v711,obsv-suspct mal neoplasm,observation for suspected malignant neoplasm
14186,v712,observ-suspect tb,observation for suspected tuberculosis
14187,v713,observ-work accident,observation following accident at work
14188,v714,observ-accident nec,observation following other accident
14189,v715,observ following rape,observation following alleged rape or seduction
14190,v716,observ-inflicted inj nec,observation following other inflicted injury
14191,v717,obs-susp cardiovasc dis,observation for suspected cardiovascular disease
14192,v7181,observe-abuse & neglect,observation and evaluation for suspected abuse and neglect
14193,v7182,obs/eval sus exp anthrax,observation and evaluation for suspected exposure to anthrax
14194,v7183,obs/eval exp biol nec,observation and evaluation for suspected exposure to other biological agent
14195,v7189,observ-suspect cond nec,observation and evaluation for other specified suspected conditions
14196,v719,observ-suspect cond nos,observation for unspecified suspected condition
14197,v720,eye & vision examination,examination of eyes and vision
14198,v7211,hearing exam-fail screen,encounter for hearing examination following failed hearing screening
14199,v7212,hearing conservatn/trtmt,encounter for hearing conservation and treatment
14200,v7219,exam ears & hearing nec,other examination of ears and hearing
14201,v722,dental examination,dental examination
14202,v7231,routine gyn examination,routine gynecological examination
14203,v7232,pap smear confirmation,encounter for papanicolaou cervical smear to confirm findings of recent normal smear following initial abnormal smear
14204,v7240,pregnancy test unconfirm,"pregnancy examination or test, pregnancy unconfirmed"
14205,v7241,pregnancy test negative,"pregnancy examination or test, negative result"
14206,v7242,pregnancy test-positive,"pregnancy examination or test, positive result"
14207,v725,radiological exam nec,"radiological examination, not elsewhere classified"
14208,v7260,laboratory exam nos,"laboratory examination, unspecified"
14209,v7261,antibody response exam,antibody response examination
14210,v7262,routine physicl lab exam,laboratory examination ordered as part of a routine general medical examination
14211,v7263,pre-procedure lab exam,pre-procedural laboratory examination
14212,v7269,laboratory exam nec,other laboratory examination
14213,v727,skin/sensitization tests,diagnostic skin and sensitization tests
14214,v7281,preop cardiovsclr exam,pre-operative cardiovascular examination
14215,v7282,preop respiratory exam,pre-operative respiratory examination
14216,v7283,oth spcf preop exam,other specified pre-operative examination
14217,v7284,preop exam unspcf,"pre-operative examination, unspecified"
14218,v7285,oth specified exam,other specified examination
14219,v7286,blood typing encounter,encounter for blood typing
14220,v729,examination nos,unspecified examination
14221,v730,screening-poliomyelitis,screening examination for poliomyelitis
14222,v731,screening for smallpox,screening examination for smallpox
14223,v732,screening for measles,screening examination for measles
14224,v733,screening for rubella,screening examination for rubella
14225,v734,screening-yellow fever,screening examination for yellow fever
14226,v735,screening-arbovirus dis,screening examination for other arthropod-borne viral diseases
14227,v736,screening for trachoma,screening examination for trachoma
14228,v7381,special screen exam hpv,special screening examination for human papillomavirus (hpv)
14229,85109,cortex contus-concus nos,"cortex (cerebral) contusion without mention of open intracranial wound, with concussion, unspecified"
14230,85110,cortex contusion/opn wnd,"cortex (cerebral) contusion with open intracranial wound, unspecified state of consciousness"
14231,85111,opn cortx contus-no coma,"cortex (cerebral) contusion with open intracranial wound, with no loss of consciousness"
14232,85112,opn cort contus-brf coma,"cortex (cerebral) contusion with open intracranial wound, with brief [less than one hour] loss of consciousness"
14233,85113,opn cort contus-mod coma,"cortex (cerebral) contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness"
14234,85114,opn cort contu-prol coma,"cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
14235,85115,opn cort contu-deep coma,"cortex (cerebral) contusion with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
14236,85116,opn cort contus-coma nos,"cortex (cerebral) contusion with open intracranial wound, with loss of consciousness of unspecified duration"
14237,85119,opn cortx contus-concuss,"cortex (cerebral) contusion with open intracranial wound, with concussion, unspecified"
14238,85120,cerebral cortex lacerat,"cortex (cerebral) laceration without mention of open intracranial wound, unspecified state of consciousness"
14239,85121,cortex lacerat w/o coma,"cortex (cerebral) laceration without mention of open intracranial wound, with no loss of consciousness"
14240,85122,cortex lacera-brief coma,"cortex (cerebral) laceration without mention of open intracranial wound, with brief [less than one hour] loss of consciousness"
14241,85123,cortex lacerat-mod coma,"cortex (cerebral) laceration without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness"
14242,85124,cortex lacerat-prol coma,"cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
14243,85125,cortex lacerat-deep coma,"cortex (cerebral) laceration without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
14244,85126,cortex lacerat-coma nos,"cortex (cerebral) laceration without mention of open intracranial wound, with loss of consciousness of unspecified duration"
14245,85129,cortex lacerat-concuss,"cortex (cerebral) laceration without mention of open intracranial wound, with concussion, unspecified"
14246,85130,cortex lacer w opn wound,"cortex (cerebral) laceration with open intracranial wound, unspecified state of consciousness"
14247,85131,opn cortex lacer-no coma,"cortex (cerebral) laceration with open intracranial wound, with no loss of consciousness"
14248,85132,opn cortx lac-brief coma,"cortex (cerebral) laceration with open intracranial wound, with brief [less than one hour] loss of consciousness"
14249,85133,opn cortx lacer-mod coma,"cortex (cerebral) laceration with open intracranial wound, with moderate [1-24 hours] loss of consciousness"
14250,85134,opn cortx lac-proln coma,"cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness and return to pre-existing conscious level"
14251,85135,opn cortex lac-deep coma,"cortex (cerebral) laceration with open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
14252,85136,opn cortx lacer-coma nos,"cortex (cerebral) laceration with open intracranial wound, with loss of consciousness of unspecified duration"
14253,85139,opn cortx lacer-concuss,"cortex (cerebral) laceration with open intracranial wound, with concussion, unspecified"
14254,85140,cerebel/brain stm contus,"cerebellar or brain stem contusion without mention of open intracranial wound, unspecified state of consciousness"
14255,85141,cerebell contus w/o coma,"cerebellar or brain stem contusion without mention of open intracranial wound, with no loss of consciousness"
14256,85142,cerebell contus-brf coma,"cerebellar or brain stem contusion without mention of open intracranial wound, with brief [less than one hour] loss of consciousness"
14257,85143,cerebell contus-mod coma,"cerebellar or brain stem contusion without mention of open intracranial wound, with moderate [1-24 hours] loss of consciousness"
14258,85144,cerebel contus-prol coma,"cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss consciousness and return to pre-existing conscious level"
14259,85145,cerebel contus-deep coma,"cerebellar or brain stem contusion without mention of open intracranial wound, with prolonged [more than 24 hours] loss of consciousness without return to pre-existing conscious level"
14260,85146,cerebell contus-coma nos,"cerebellar or brain stem contusion without mention of open intracranial wound, with loss of consciousness of unspecified duration"
14261,85149,cerebell contus-concuss,"cerebellar or brain stem contusion without mention of open intracranial wound, with concussion, unspecified"
14262,85150,cerebel contus w opn wnd,"cerebellar or brain stem contusion with open intracranial wound, unspecified state of consciousness"
14263,85151,opn cerebe cont w/o coma,"cerebellar or brain stem contusion with open intracranial wound, with no loss of consciousness"
14264,85152,opn cerebe cont-brf coma,"cerebellar or brain stem contusion with open intracranial wound, with brief [less than one hour] loss of consciousness"
14265,85153,opn cerebe cont-mod coma,"cerebellar or brain stem contusion with open intracranial wound, with moderate [1-24 hours] loss of consciousness"
14266,71963,joint sympt nec-forearm,"other symptoms referable to joint, forearm"
14267,71964,joint symptom nec-hand,"other symptoms referable to joint, hand"
14268,71965,joint symptom nec-pelvis,"other symptoms referable to joint, pelvic region and thigh"
14269,71966,joint symptom nec-l/leg,"other symptoms referable to joint, lower leg"
14270,71967,joint symptom nec-ankle,"other symptoms referable to joint, ankle and foot"
14271,71968,joint symptom nec-oth jt,"other symptoms referable to joint, other specified sites"
14272,71969,joint sympt nec-mult jts,"other symptoms referable to joint, multiple sites"
14273,7197,difficulty in walking,difficulty in walking
14274,71980,joint dis nec-unspec,"other specified disorders of joint, site unspecified"
14275,71981,joint dis nec-shlder,"other specified disorders of joint, shoulder region"
14276,71982,joint dis nec-up/arm,"other specified disorders of joint, upper arm"
14277,71983,joint dis nec-forearm,"other specified disorders of joint, forearm"
14278,71984,joint dis nec-hand,"other specified disorders of joint, hand"
14279,71985,joint dis nec-pelvis,"other specified disorders of joint, pelvic region and thigh"
14280,71986,joint dis nec-l/leg,"other specified disorders of joint, lower leg"
14281,e976,legal intervention nos,injury due to legal intervention by unspecified means
14282,e977,late eff-legal intervent,late effects of injuries due to legal intervention
14283,e978,legal execution,legal execution
14284,e9790,"terrorism,marine weapons",terrorism involving explosion of marine weapons
14285,e9791,"terrorism,dest aircraft",terrorism involving destruction of aircraft
14286,e9792,"terrorism,explosions",terrorism involving other explosions and fragments
14287,e9793,"terrorism, fires",terrorism involving fires
14288,e9794,"terrorism, firearms",terrorism involving firearms
14289,e9795,"terrorism, nuc weapons",terrorism involving nuclear weapons
14290,e9796,"terrorism, biologicals",terrorism involving biological weapons
14291,e9797,"terrorism, chemicals",terrorism involving chemical weapons
14292,e9798,"terrorism, nec/nos",terrorism involving other means
14293,e9799,"terrorism, secondary",terrorism secondary effects
14294,e9800,undeterm pois-analgesics,"poisoning by analgesics, antipyretics, and antirheumatics, undetermined whether accidentally or purposely inflicted"
14295,e9801,undeterm pois-barbiturat,"poisoning by barbiturates, undetermined whether accidentally or purposely inflicted"
14296,e9802,undet pois-sed/hypn nec,"poisoning by other sedatives and hypnotics, undetermined whether accidentally or purposely inflicted"
14297,e9803,undeterm pois-psychotrop,"poisoning by tranquilizers and other psychotropic agents, undetermined whether accidentally or purposely inflicted"
14298,e9804,undet pois-med agnt nec,"poisoning by other specified drugs and medicinal substances, undetermined whether accidentally or purposely inflicted"
14299,e9805,undet pois-med agnt nos,"poisoning by unspecified drug or medicinal substance, undetermined whether accidentally or purposely inflicted"
14300,e9806,undet pois-corros/caust,"poisoning by corrosive and caustic substances, undetermined whether accidentally or purposely inflicted"
14301,e9807,undet pois-agricult agnt,"poisoning by agricultural and horticultural chemical and pharmaceutical preparations other than plant foods and fertilizers, undetermined whether accidentally or purposely inflicted"
14302,e9808,undeter pois-arsenic,"poisoning by arsenic and its compounds, undetermined whether accidentally or purposely inflicted"
14303,e9809,undeter pois-sol/liq nec,"poisoning by other and unspecified solid and liquid substances, undetermined whether accidentally or purposely inflicted"
14304,e9810,undeter pois-piped gas,"poisoning by gas distributed by pipeline, undetermined whether accidentally or purposely inflicted"
14305,e9811,undet pois-container gas,"poisoning by liquefied petroleum gas distributed in mobile containers, undetermined whether accidentally or purposely inflicted"
14306,e9818,undet pois-util gas nec,"poisoning by other utility gas, undetermined whether accidentally or purposely inflicted"
14307,e9820,undeter pois-exhaust gas,"poisoning by motor vehicle exhaust gas, undetermined whether accidentally or purposely inflicted"
14308,e9821,undetermin poison-co nec,"poisoning by other carbon monoxide, undetermined whether accidentally or purposely inflicted"
14309,e9828,undet pois-gas/vapor nec,"poisoning by other specified gases and vapors, undetermined whether accidentally or purposely inflicted"
14310,e9829,undet pois-gas/vapor nos,"poisoning by unspecified gases and vapors, undetermined whether accidentally or purposely inflicted"
14311,e9830,undetermin circ-hanging,"hanging, undetermined whether accidentally or purposely inflicted"
14312,e9831,undet circ-suf plast bag,"suffocation by plastic bag, undetermined whether accidentally or purposely inflicted"
14313,e9838,undet circ-suffocate nec,"strangulation or suffocation by other specified means, undetermined whether accidentally or purposely inflicted"
14314,e9839,undet circ-suffocate nos,"strangulation or suffocation by unspecified means, undetermined whether accidentally or purposely inflicted"
14315,e984,undeterm circ-submersion,"submersion (drowning), undetermined whether accidentally or purposely inflicted"
14316,e9850,undetermin circ-handgun,"injury by handgun, undetermined whether accidentally or purposely inflicted"
14317,e9851,undetermin circ-shotgun,"injury by shotgun, undetermined whether accidentally or purposely inflicted"
14318,e9852,undet circ-hunting rifle,"injury by hunting rifle, undetermined whether accidentally or purposely inflicted"
14319,e9853,undet circ-military arms,"injury by military firearms, undetermined whether accidentally or purposely inflicted"
14320,e9854,undeter circ-firearm nec,"injury by other and unspecified firearm, undetermined whether accidentally or purposely inflicted"
14321,e9855,undeterm circ-explosive,"injury by explosives, undetermined whether accidentally or purposely inflicted"
14322,e9856,undetrmine accid-air gun,"injury by air gun, undetermined whether accidental or purposely inflicted"
14323,e9857,injury paintball gun nos,"injury by paintball gun, undetermined whether accidental or purposely inflicted"
14324,e986,undet circ-cut instrumnt,"injury by cutting and piercing instruments, undetermined whether accidentally or purposely inflicted"
14325,e9870,undet circ-fall residenc,"falling from residential premises, undetermined whether accidentally or purposely inflicted"
14326,e9871,undet fall structure nec,"falling from other man-made structures, undetermined whether accidentally or purposely inflicted"
14327,e9872,undet fall natural site,"falling from natural sites, undetermined whether accidentally or purposely inflicted"
14328,e9879,undet circ-fall site nos,"falling from unspecified site, undetermined whether accidentally or purposely inflicted"
14329,e9880,undeterm circ-moving obj,"injury by jumping or lying before moving object, undetermined whether accidentally or purposely inflicted"
14330,e9881,"undeterm circ-burn, fire","injury by burns or fire, undetermined whether accidentally or purposely inflicted"
14331,e9882,undeterm circ-scald,"injury by scald, undetermined whether accidentally or purposely inflicted"
14332,e9883,undeterm circ-extrm cold,"injury by extremes of cold, undetermined whether accidentally or purposely inflicted"
14333,e9884,undeterm circ-electrocut,"injury by electrocution, undetermined whether accidentally or purposely inflicted"
14334,87321,open wound nasal septum,"open wound of nasal septum, without mention of complication"
14335,87322,open wound nasal cavity,"open wound of nasal cavity, without mention of complication"
14336,87323,open wound nasal sinus,"open wound of nasal sinus, without mention of complication"
14337,87329,mult open wound nose,"open wound of multiple sites of nose, without mention of complication"
14338,87330,open wnd nose nos-compl,"open wound of nose, unspecified site, complicated"
14339,87331,opn wnd nas septum-compl,"open wound of nasal septum, complicated"
14340,87332,open wnd nasal cav-compl,"open wound of nasal cavity, complicated"
14341,87333,open wnd nas sinus-compl,"open wound of nasal sinus, complicated"
14342,87339,mult open wnd nose-compl,"open wound of multiple sites of nose, complicated"
14343,87340,open wound of face nos,"open wound of face, unspecified site, without mention of complication"
14344,87341,open wound of cheek,"open wound of cheek, without mention of complication"
14345,87342,open wound of forehead,"open wound of forehead, without mention of complication"
14346,87343,open wound of lip,"open wound of lip, without mention of complication"
14347,87344,open wound of jaw,"open wound of jaw, without mention of complication"
14348,87349,open wound of face nec,"open wound of other and multiple sites of face, without mention of complication"
14349,87350,open wnd face nos-compl,"open wound of face, unspecified site, complicated"
14350,87351,open wound cheek-compl,"open wound of cheek, complicated"
14351,87352,open wnd forehead-compl,"open wound of forehead, complicated"
14352,87353,open wound lip-complicat,"open wound of lip, complicated"
14353,87354,open wound jaw-complicat,"open wound of jaw, complicated"
14354,87359,open wnd face nec-compl,"open wound of other and multiple sites of face, complicated"
14355,87360,open wound of mouth nos,"open wound of mouth, unspecified site, without mention of complication"
14356,87361,open wound buccal mucosa,"open wound of buccal mucosa, without mention of complication"
14357,87362,open wound of gum,"open wound of gum (alveolar process), without mention of complication"
14358,87363,broken tooth-uncomplic,"open wound of tooth (broken) (fractured) (due to trauma), without mention of complication"
14359,87364,opn wnd tongue/mouth flr,"open wound of tongue and floor of mouth, without mention of complication"
14360,87365,open wound of palate,"open wound of palate, without mention of complication"
14361,87369,open wound mouth nec,"open wound of other and multiple sites of mouth, without mention of complication"
14362,87370,open wnd mouth nos-compl,"open wound of mouth, unspecified site, complicated"
14363,87371,opn wnd buc mucosa-compl,"open wound of buccal mucosa, complicated"
14364,87372,open wound gum-compl,"open wound of gum (alveolar process), complicated"
14365,87373,broken tooth-complicated,"open wound of tooth (broken) (fractured) (due to trauma), complicated"
14366,87374,open wound tongue-compl,"open wound of tongue and floor of mouth, complicated"
14367,87375,open wound palate-compl,"open wound of palate, complicated"
14368,87379,open wnd mouth nos-compl,"open wound of other and multiple sites of mouth, complicated"
14369,8738,open wound of head nec,other and unspecified open wound of head without mention of complication
14370,8739,open wnd head nec-compl,"other and unspecified open wound of head, complicated"
14371,87400,opn wnd larynx w trachea,"open wound of larynx with trachea, without mention of complication"
14372,87401,open wound of larynx,"open wound of larynx, without mention of complication"
14373,87402,open wound of trachea,"open wound of trachea, without mention of complication"
14374,87410,opn wnd lary w trac-comp,"open wound of larynx with trachea, complicated"
14375,87411,open wound larynx-compl,"open wound of larynx, complicated"
14376,87412,open wound trachea-compl,"open wound of trachea, complicated"
14377,8742,open wound thyroid gland,"open wound of thyroid gland, without mention of complication"
14378,8743,open wound thyroid-compl,"open wound of thyroid gland, complicated"
14379,8744,open wound of pharynx,"open wound of pharynx, without mention of complication"
14380,8745,open wound pharynx-compl,"open wound of pharynx, complicated"
14381,8748,open wound of neck nec,"open wound of other and unspecified parts of neck, without mention of complication"
14382,8749,opn wound neck nec-compl,"open wound of other and unspecified parts of neck, complicated"
14383,8750,open wound of chest,"open wound of chest (wall), without mention of complication"
14384,8751,open wound chest-compl,"open wound of chest (wall), complicated"
14385,8760,open wound of back,"open wound of back, without mention of complication"
14386,8761,open wound back-compl,"open wound of back, complicated"
14387,8770,open wound of buttock,"open wound of buttock, without mention of complication"
14388,8771,open wound buttock-compl,"open wound of buttock, complicated"
14389,94452,3rd burn w loss-thumb,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of thumb (nail)"
14390,94453,3rd brn w loss-mult fngr,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of two or more digits of hand, not including thumb"
14391,94454,3rd brn w loss-fngr/thmb,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of two or more digits of hand including thumb"
14392,94455,3rd burn w loss-palm,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of palm of hand"
14393,94456,3rd brn w loss-bk of hnd,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of back of hand"
14394,94457,3rd burn w loss-wrist,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of wrist"
14395,94458,3rd brn w loss hand-mult,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of multiple sites of wrist(s) and hand(s)"
14396,94500,burn nos leg-unspec,"burn of unspecified degree of lower limb [leg], unspecified site"
14397,94501,burn nos toe,burn of unspecified degree of toe(s) (nail)
14398,94502,burn nos foot,burn of unspecified degree of foot
14399,94503,burn nos ankle,burn of unspecified degree of ankle
14400,94504,burn nos lower leg,burn of unspecified degree of lower leg
14401,94505,burn nos knee,burn of unspecified degree of knee
14402,94506,burn nos thigh,burn of unspecified degree of thigh [any part]
14403,94509,burn nos leg-multiple,burn of unspecified degree of multiple sites of lower limb(s)
14404,94510,1st deg burn leg nos,"erythema [first degree] of lower limb [leg], unspecified site"
14405,94511,1st deg burn toe,erythema [first degree] of toe(s) (nail)
14406,94512,1st deg burn foot,erythema [first degree] of foot
14407,94513,1st deg burn ankle,erythema [first degree] of ankle
14408,94514,1st deg burn lower leg,erythema [first degree] of lower leg
14409,94515,1st deg burn knee,erythema [first degree] of knee
14410,94516,1st deg burn thigh,erythema [first degree] of thigh [any part]
14411,94519,1st deg burn leg-mult,erythema [first degree] of multiple sites of lower limb(s)
14412,94520,2nd deg burn leg nos,"blisters, epidermal loss [second degree] of lower limb [leg], unspecified site"
14413,94521,2nd deg burn toe,"blisters, epidermal loss [second degree] of toe(s) (nail)"
14414,94522,2nd deg burn foot,"blisters, epidermal loss [second degree] of foot"
14415,94523,2nd deg burn ankle,"blisters, epidermal loss [second degree] of ankle"
14416,94524,2nd deg burn lower leg,"blisters, epidermal loss [second degree] of lower leg"
14417,94525,2nd deg burn knee,"blisters, epidermal loss [second degree] of knee"
14418,94526,2nd deg burn thigh,"blisters, epidermal loss [second degree] of thigh [any part]"
14419,94529,2nd deg burn leg-mult,"blisters, epidermal loss [second degree] of multiple sites of lower limb(s)"
14420,94530,3rd deg burn leg nos,full-thickness skin loss [third degree nos] of lower limb [leg] unspecified site
14421,94531,3rd deg burn toe,full-thickness skin loss [third degree nos] of toe(s) (nail)
14422,94532,3rd deg burn foot,full-thickness skin loss [third degree nos] of foot
14423,94533,3rd deg burn ankle,full-thickness skin loss [third degree nos] of ankle
14424,94534,3rd deg burn low leg,full-thickness skin loss [third degree nos] of lower leg
14425,94535,3rd deg burn knee,full-thickness skin loss [third degree nos] of knee
14426,94536,3rd deg burn thigh,full-thickness skin loss [third degree nos] of thigh [any part]
14427,94539,3rd deg burn leg-mult,full-thickness skin loss [third degree nos] of multiple sites of lower limb(s)
14428,94540,deep 3rd deg brn leg nos,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, lower limb [leg], unspecified site"
14429,94541,deep 3rd deg burn toe,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of toe(s)(nail)"
14430,94542,deep 3rd deg burn foot,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of foot"
14431,94543,deep 3rd deg burn ankle,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of ankle"
14432,94544,deep 3rd deg brn low leg,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of lower leg"
14433,94545,deep 3rd deg burn knee,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of knee"
14434,94546,deep 3rd deg burn thigh,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of thigh [any part]"
14435,94549,deep 3 deg burn leg-mult,"deep necrosis of underlying tissues [deep third degree] without mention of loss of a body part, of multiple sites of lower limb(s)"
14436,94550,3 deg brn w loss-leg nos,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of lower limb [leg], unspecified site"
14437,94551,3 deg burn w loss-toe,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of toe(s) (nail)"
14438,94552,3 deg burn w loss-foot,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of foot"
14439,94553,3 deg burn w loss-ankle,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of ankle"
14440,94554,3 deg brn w loss-low leg,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of lower leg"
14441,94555,3 deg burn w loss-knee,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of knee"
14442,94556,3 deg burn w loss-thigh,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of thigh [any part]"
14443,94559,3 deg brn w loss leg-mlt,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, of multiple sites of lower limb(s)"
14444,9460,burn nos multiple site,"burns of multiple specified sites, unspecified degree"
14445,e8163,loss control mv-mcyc psg,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring passenger on motorcycle"
14446,e8164,loss cont mv acc-st car,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring occupant of streetcar"
14447,e8165,loss cont mv-anim rider,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring rider of animal; occupant of animal-drawn vehicle"
14448,e8166,loss control mv-ped cycl,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring pedal cyclist"
14449,e8167,loss control mv-pedest,"motor vehicle traffic accident due to loss of control, without collision on the highway, injuring pedestrian"
